Participant ID,Participant Hash,Question,Answer,Short Title,Age,Gender,Country
ad04eb17-af0a-471a-ae52-cf1bdf22727b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,Imagine someone did you a favor that cost them 60 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 60,56,male,Haiti
ad04eb17-af0a-471a-ae52-cf1bdf22727b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,Imagine someone did you a favor that cost them 75 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 75,56,male,Haiti
ad04eb17-af0a-471a-ae52-cf1bdf22727b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,Imagine someone did you a favor that cost them 90 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 90,56,male,Haiti
ad04eb17-af0a-471a-ae52-cf1bdf22727b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,You unexpectedly received 3000.0 HTG. How much of this amount would you donate to a good cause? Please answer with a single number.,33.33333333333333,Donation 3000.0,56,male,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,"How willing or unwilling are you to take risks? Using a scale from 0 to 10, please answer with a single number.",6,Willingness to take risk,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,"How willing are you to give up something that is beneficial for you today in order to benefit more from that in the future? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",7,Willingness to delay consumption,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,"How willing are you to punish someone who treats you unfairly, even if there may be costs for you? Please indicate your answer on a scale from 0 to 10, please answer with a single number, don't add other words.",8,Personal retribution,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,"How willing are you to punish someone who treats others unfairly, even if there may be costs for you? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",8,Retribution on others' behalf,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,"How willing are you to give to good causes without expecting anything in return? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",8,Willingness to donate,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,"How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: When someone does me a favor, I am willing to return it.",8,Will return favor,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,"How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: If I am treated very unjustly, I will take revenge at the first occasion, even if there is a cost to do so.",4,Will do revenge,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I assume that people have only the best intentions.,6,People have best intentions,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I am good at math.,7,Good at math,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I tend to postpone tasks even if I know it would be better to do them right away.,7,Procrastinate,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,"You are in an area you are not familiar with, and you realize that you lost your way. You ask a stranger for directions. The stranger offers to take you to your destination. Helping you costs the stranger about 40 U.S. dollars in total. However, the stranger says they do not want any money from you. You have six presents with you with values 10, 20, 30, 50, and 60$ respectively. What is the value of the present you would give? Only answer with a single number, answer with 0 if you don't want to give one.",20,Present giving,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,"Imagine the following situation: Today you unexpectedly received 1,600 U.S. dollars. How much of this amount would you donate to a good cause? Please answer with a single number.",500,Donate,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 HTG and the same 50-percent chance of receiving nothing, OR Option 2: 30 HTG as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0,Risk 30,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,What would you prefer? Option 1: A payment of 300 HTG today OR Option 2: 337.20000000000005 HTG in 12 months. Please assume there is no inflation. Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.,3,Delay 337.20000000000005,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,Imagine someone did you a favor that cost them 15 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 15,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,Imagine someone did you a favor that cost them 30 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 30,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,Imagine someone did you a favor that cost them 45 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 45,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,Imagine someone did you a favor that cost them 60 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 60,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,Imagine someone did you a favor that cost them 60 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 60,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,Imagine someone did you a favor that cost them 75 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,133.33333333333331,Reciprocation 75,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,Imagine someone did you a favor that cost them 90 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 90,34,female,Haiti
e08ef7f8-9993-4078-b6b8-c2600ae860e9,5cd0be0948fa7c9e61b186d823d6e3d889cb758722af2d5f2c6306c8d04a838c,You unexpectedly received 3000.0 HTG. How much of this amount would you donate to a good cause? Please answer with a single number.,33.33333333333333,Donation 3000.0,34,female,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,"How willing or unwilling are you to take risks? Using a scale from 0 to 10, please answer with a single number.",6,Willingness to take risk,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,"How willing are you to give up something that is beneficial for you today in order to benefit more from that in the future? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",7,Willingness to delay consumption,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,"How willing are you to punish someone who treats you unfairly, even if there may be costs for you? Please indicate your answer on a scale from 0 to 10, please answer with a single number, don't add other words.",7,Personal retribution,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,"How willing are you to punish someone who treats others unfairly, even if there may be costs for you? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",8,Retribution on others' behalf,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,"How willing are you to give to good causes without expecting anything in return? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",8,Willingness to donate,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,"How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: When someone does me a favor, I am willing to return it.",8,Will return favor,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,"How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: If I am treated very unjustly, I will take revenge at the first occasion, even if there is a cost to do so.",4,Will do revenge,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I assume that people have only the best intentions.,5,People have best intentions,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I am good at math.,7,Good at math,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I tend to postpone tasks even if I know it would be better to do them right away.,7,Procrastinate,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,"You are in an area you are not familiar with, and you realize that you lost your way. You ask a stranger for directions. The stranger offers to take you to your destination. Helping you costs the stranger about 40 U.S. dollars in total. However, the stranger says they do not want any money from you. You have six presents with you with values 10, 20, 30, 50, and 60$ respectively. What is the value of the present you would give? Only answer with a single number, answer with 0 if you don't want to give one.",30,Present giving,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,"Imagine the following situation: Today you unexpectedly received 1,600 U.S. dollars. How much of this amount would you donate to a good cause? Please answer with a single number.",500,Donate,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 HTG and the same 50-percent chance of receiving nothing, OR Option 2: 30 HTG as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0,Risk 30,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,What would you prefer? Option 1: A payment of 300 HTG today OR Option 2: 386.40000000000003 HTG in 12 months. Please assume there is no inflation. Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.,8,Delay 386.40000000000003,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,Imagine someone did you a favor that cost them 15 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 15,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,Imagine someone did you a favor that cost them 30 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 30,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,Imagine someone did you a favor that cost them 45 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 45,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,Imagine someone did you a favor that cost them 60 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 60,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,Imagine someone did you a favor that cost them 60 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 60,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,Imagine someone did you a favor that cost them 75 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 75,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,Imagine someone did you a favor that cost them 90 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 90,56,male,Haiti
eab3dbe3-2b72-44ca-9a6e-03c3ddae6a2b,8fd7992a0b51a57e29cba58a219ba422d5874e8b597456c4d3fd804d3aad7b03,You unexpectedly received 3000.0 HTG. How much of this amount would you donate to a good cause? Please answer with a single number.,50.0,Donation 3000.0,56,male,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,"How willing or unwilling are you to take risks? Using a scale from 0 to 10, please answer with a single number.",4,Willingness to take risk,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,"How willing are you to give up something that is beneficial for you today in order to benefit more from that in the future? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",7,Willingness to delay consumption,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,"How willing are you to punish someone who treats you unfairly, even if there may be costs for you? Please indicate your answer on a scale from 0 to 10, please answer with a single number, don't add other words.",7,Personal retribution,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,"How willing are you to punish someone who treats others unfairly, even if there may be costs for you? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",8,Retribution on others' behalf,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,"How willing are you to give to good causes without expecting anything in return? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",8,Willingness to donate,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,"How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: When someone does me a favor, I am willing to return it.",8,Will return favor,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,"How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: If I am treated very unjustly, I will take revenge at the first occasion, even if there is a cost to do so.",4,Will do revenge,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I assume that people have only the best intentions.,4,People have best intentions,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I am good at math.,5,Good at math,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I tend to postpone tasks even if I know it would be better to do them right away.,6,Procrastinate,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,"You are in an area you are not familiar with, and you realize that you lost your way. You ask a stranger for directions. The stranger offers to take you to your destination. Helping you costs the stranger about 40 U.S. dollars in total. However, the stranger says they do not want any money from you. You have six presents with you with values 10, 20, 30, 50, and 60$ respectively. What is the value of the present you would give? Only answer with a single number, answer with 0 if you don't want to give one.",30,Present giving,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,"Imagine the following situation: Today you unexpectedly received 1,600 U.S. dollars. How much of this amount would you donate to a good cause? Please answer with a single number.",500,Donate,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 900 HTG and the same 50-percent chance of receiving nothing, OR Option 2: 30 HTG as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0,Risk 30,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,What would you prefer? Option 1: A payment of 300 HTG today OR Option 2: 337.20000000000005 HTG in 12 months. Please assume there is no inflation. Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.,3,Delay 337.20000000000005,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,Imagine someone did you a favor that cost them 15 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 15,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,Imagine someone did you a favor that cost them 30 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 30,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,Imagine someone did you a favor that cost them 45 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 45,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,Imagine someone did you a favor that cost them 60 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 60,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,Imagine someone did you a favor that cost them 60 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 60,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,Imagine someone did you a favor that cost them 75 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 75,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,Imagine someone did you a favor that cost them 90 HTG. How much would you be willing to spend to return the favor? Please answer with a single number.,100.0,Reciprocation 90,74,female,Haiti
2ceaa63a-a978-45b5-abff-0fbd8d5f6ef1,4a7f0c0dcff321eff36fea29dfb5fe4671ca0effe67881d66d6f122d0e36b08d,You unexpectedly received 3000.0 HTG. How much of this amount would you donate to a good cause? Please answer with a single number.,33.33333333333333,Donation 3000.0,74,female,Haiti
